,Report_Date,Total_Cases
112,2020-05-21,0.0
113,2020-05-22,0.0
114,2020-05-23,1.0
115,2020-05-24,0.0
116,2020-05-25,0.0
117,2020-05-26,0.0
118,2020-05-27,0.0
119,2020-05-28,0.0
120,2020-05-29,0.0
121,2020-05-30,0.0
122,2020-05-31,0.0
123,2020-06-01,0.0
124,2020-06-02,1.0
125,2020-06-03,4.0
126,2020-06-04,0.0
127,2020-06-05,0.0
128,2020-06-06,0.0
129,2020-06-07,2.0
130,2020-06-08,1.0
131,2020-06-09,1.0
132,2020-06-10,1.0
133,2020-06-11,0.0
134,2020-06-12,3.0
135,2020-06-13,3.0
136,2020-06-14,16.0
137,2020-06-15,6.0
138,2020-06-16,7.0
139,2020-06-17,5.0
140,2020-06-18,0.0
141,2020-06-19,5.0
142,2020-06-20,3.0
143,2020-06-21,1.0
144,2020-06-22,0.0
145,2020-06-23,0.0
146,2020-06-24,0.0
147,2020-06-25,0.0
148,2020-06-26,0.0
149,2020-06-27,1.0
150,2020-06-28,1.0
151,2020-06-29,0.0
152,2020-06-30,1.0
153,2020-07-01,0.0
154,2020-07-02,0.0
155,2020-07-03,0.0
156,2020-07-04,4.0
157,2020-07-05,0.0
158,2020-07-06,0.0
159,2020-07-07,1.0
160,2020-07-08,2.0
161,2020-07-09,3.0
162,2020-07-10,1.0
163,2020-07-11,2.0
164,2020-07-12,5.0
165,2020-07-13,3.0
166,2020-07-14,1.0
167,2020-07-15,2.0
168,2020-07-16,2.0
169,2020-07-17,2.0
170,2020-07-18,1.0
171,2020-07-19,3.0
172,2020-07-20,2.0
173,2020-07-21,10.0
174,2020-07-22,0.0
175,2020-07-23,8.0
176,2020-07-24,0.0
177,2020-07-25,5.0
178,2020-07-26,1.0
179,2020-07-27,0.0
180,2020-07-28,10.0
181,2020-07-29,11.0
182,2020-07-30,7.0
183,2020-07-31,21.0
184,2020-08-01,28.0
185,2020-08-02,7.0
186,2020-08-03,12.0
187,2020-08-04,23.0
188,2020-08-05,10.0
189,2020-08-06,18.0
190,2020-08-07,22.0
191,2020-08-08,10.0
192,2020-08-09,12.0
193,2020-08-10,13.0
194,2020-08-11,22.0
195,2020-08-12,25.0
196,2020-08-13,21.0
197,2020-08-14,18.0
198,2020-08-15,47.0
199,2020-08-16,11.0
200,2020-08-17,56.0
201,2020-08-18,7.0
202,2020-08-19,10.0
203,2020-08-20,3.0
204,2020-08-21,13.0
205,2020-08-22,26.0
206,2020-08-23,24.0
207,2020-08-24,22.0
208,2020-08-25,17.0
209,2020-08-26,19.0
210,2020-08-27,1.0
211,2020-08-28,27.0
212,2020-08-29,25.0
213,2020-08-30,29.0
214,2020-08-31,23.0
215,2020-09-01,8.0
216,2020-09-02,7.0
217,2020-09-03,7.0
218,2020-09-04,10.0
219,2020-09-05,14.0
220,2020-09-06,6.0
221,2020-09-07,13.0
222,2020-09-08,15.0
223,2020-09-09,16.0
224,2020-09-10,11.0
225,2020-09-11,3.0
226,2020-09-12,37.0
227,2020-09-13,11.0
228,2020-09-14,18.0
229,2020-09-15,7.0
230,2020-09-16,18.0
231,2020-09-17,6.0
232,2020-09-18,28.0
233,2020-09-19,32.0
234,2020-09-20,4.0
235,2020-09-21,28.0
236,2020-09-22,61.0
237,2020-09-23,26.0
238,2020-09-24,19.0
239,2020-09-25,37.0
240,2020-09-26,68.0
241,2020-09-27,23.0
242,2020-09-28,41.0
243,2020-09-29,47.0
244,2020-09-30,69.0
245,2020-10-01,76.0
246,2020-10-02,32.0
247,2020-10-03,45.0
248,2020-10-04,92.0
249,2020-10-05,64.0
250,2020-10-06,58.0
251,2020-10-07,86.0
252,2020-10-08,18.0
253,2020-10-09,18.0
254,2020-10-10,38.0
255,2020-10-11,48.0
256,2020-10-12,40.0
257,2020-10-13,56.0
258,2020-10-14,54.0
259,2020-10-15,33.0
260,2020-10-16,55.0
261,2020-10-17,57.0
262,2020-10-18,63.0
263,2020-10-19,52.0
264,2020-10-20,56.0
265,2020-10-21,98.0
266,2020-10-22,31.0
267,2020-10-23,28.0
268,2020-10-24,144.0
269,2020-10-25,118.0
270,2020-10-26,51.0
271,2020-10-27,110.0
272,2020-10-28,120.0
273,2020-10-29,52.0
274,2020-10-30,94.0
275,2020-10-31,114.0
276,2020-11-01,164.0
277,2020-11-02,234.0
278,2020-11-03,128.0
279,2020-11-04,11.0
280,2020-11-05,23.0
281,2020-11-06,71.0
282,2020-11-07,49.0
283,2020-11-08,166.0
284,2020-11-09,111.0
285,2020-11-10,67.0
286,2020-11-11,125.0
287,2020-11-12,29.0
288,2020-11-13,50.0
289,2020-11-14,41.0
290,2020-11-15,28.0
291,2020-11-16,48.0
292,2020-11-17,70.0
293,2020-11-18,60.0
294,2020-11-19,37.0
295,2020-11-20,34.0
296,2020-11-21,33.0
297,2020-11-22,13.0
298,2020-11-23,30.0
299,2020-11-24,61.0
300,2020-11-25,28.0
301,2020-11-26,41.0
302,2020-11-27,40.0
303,2020-11-28,50.0
304,2020-11-29,41.0
305,2020-11-30,54.0
306,2020-12-01,83.0
307,2020-12-02,88.0
308,2020-12-03,3.0
309,2020-12-04,69.0
310,2020-12-05,96.0
311,2020-12-06,125.0
312,2020-12-07,94.0
313,2020-12-08,174.0
314,2020-12-09,85.0
315,2020-12-10,85.0
316,2020-12-11,59.0
317,2020-12-12,91.0
318,2020-12-13,64.0
319,2020-12-14,8.0
320,2020-12-15,70.0
321,2020-12-16,34.0
322,2020-12-17,33.0
323,2020-12-18,83.0
324,2020-12-19,132.0
325,2020-12-20,157.0
326,2020-12-21,100.0
327,2020-12-22,177.0
328,2020-12-23,20.0
329,2020-12-24,105.0
330,2020-12-25,20.0
331,2020-12-26,27.0
332,2020-12-27,79.0
333,2020-12-28,61.0
334,2020-12-29,56.0
335,2020-12-30,75.0
336,2020-12-31,89.0
337,2021-01-01,55.0
338,2021-01-02,32.0
339,2021-01-03,61.0
340,2021-01-04,21.0
341,2021-01-05,20.0
342,2021-01-06,44.0
343,2021-01-07,17.0
344,2021-01-08,44.0
345,2021-01-09,96.0
346,2021-01-10,150.0
347,2021-01-11,67.0
348,2021-01-12,113.0
349,2021-01-13,94.0
350,2021-01-14,53.0
351,2021-01-15,95.0
352,2021-01-16,295.0
353,2021-01-17,164.0
354,2021-01-18,214.0
355,2021-01-19,128.0
356,2021-01-20,306.0
357,2021-01-21,108.0
358,2021-01-22,151.0
359,2021-01-23,102.0
360,2021-01-24,134.0
361,2021-01-25,128.0
362,2021-01-26,123.0
363,2021-01-27,278.0
364,2021-01-28,22.0
365,2021-01-29,68.0
366,2021-01-30,95.0
367,2021-01-31,55.0
368,2021-02-01,64.0
369,2021-02-02,144.0
370,2021-02-03,60.0
371,2021-02-04,177.0
372,2021-02-05,113.0
373,2021-02-06,55.0
374,2021-02-07,77.0
375,2021-02-08,137.0
376,2021-02-09,66.0
377,2021-02-10,107.0
378,2021-02-11,23.0
379,2021-02-12,133.0
380,2021-02-13,106.0
381,2021-02-14,129.0
382,2021-02-15,130.0
383,2021-02-16,115.0
384,2021-02-17,101.0
385,2021-02-18,28.0
386,2021-02-19,21.0
387,2021-02-20,201.0
388,2021-02-21,172.0
389,2021-02-22,106.0
390,2021-02-23,56.0
391,2021-02-24,97.0
392,2021-02-25,29.0
393,2021-02-26,180.0
394,2021-02-27,98.0
395,2021-02-28,136.0
396,2021-03-01,59.0
397,2021-03-02,97.0
398,2021-03-03,102.0
399,2021-03-04,70.0
400,2021-03-05,134.0
401,2021-03-06,336.0
402,2021-03-07,97.0
403,2021-03-08,94.0
404,2021-03-09,21.0
405,2021-03-10,138.0
406,2021-03-11,15.0
407,2021-03-12,190.0
408,2021-03-13,213.0
409,2021-03-14,184.0
410,2021-03-15,134.0
411,2021-03-16,159.0
412,2021-03-17,181.0
413,2021-03-18,35.0
414,2021-03-19,150.0
415,2021-03-20,264.0
416,2021-03-21,195.0
417,2021-03-22,407.0
418,2021-03-23,45.0
419,2021-03-24,204.0
420,2021-03-25,95.0
421,2021-03-26,111.0
422,2021-03-27,337.0
423,2021-03-28,269.0
424,2021-03-29,103.0
425,2021-03-30,283.0
426,2021-03-31,150.0
427,2021-04-01,84.0
428,2021-04-02,338.0
429,2021-04-03,460.0
430,2021-04-04,475.0
431,2021-04-05,607.0
432,2021-04-06,792.0
433,2021-04-07,17.0
434,2021-04-08,185.0
435,2021-04-09,255.0
436,2021-04-10,142.0
437,2021-04-11,254.0
438,2021-04-12,328.0
439,2021-04-13,260.0
440,2021-04-14,193.0
441,2021-04-15,540.0
442,2021-04-16,287.0
443,2021-04-17,418.0
444,2021-04-18,318.0
445,2021-04-19,436.0
446,2021-04-20,419.0
447,2021-04-21,398.0
448,2021-04-22,240.0
449,2021-04-23,304.0
450,2021-04-24,302.0
451,2021-04-25,332.0
452,2021-04-26,346.0
453,2021-04-27,315.0
454,2021-04-28,232.0
455,2021-04-29,214.0
456,2021-04-30,164.0
457,2021-05-01,408.0
458,2021-05-02,263.0
459,2021-05-03,232.0
460,2021-05-04,250.0
461,2021-05-05,346.0
462,2021-05-06,140.0
463,2021-05-07,275.0
464,2021-05-08,377.0
465,2021-05-09,289.0
466,2021-05-10,170.0
467,2021-05-11,359.0
468,2021-05-12,208.0
469,2021-05-13,176.0
470,2021-05-14,184.0
471,2021-05-15,167.0
472,2021-05-16,222.0
473,2021-05-17,116.0
474,2021-05-18,206.0
475,2021-05-19,217.0
476,2021-05-20,67.0
477,2021-05-21,94.0
478,2021-05-22,131.0
479,2021-05-23,150.0
480,2021-05-24,45.0
481,2021-05-25,155.0
482,2021-05-26,219.0
483,2021-05-27,62.0
484,2021-05-28,206.0
485,2021-05-29,175.0
486,2021-05-30,175.0
487,2021-05-31,150.0
488,2021-06-01,130.0
489,2021-06-02,194.0
490,2021-06-03,38.0
491,2021-06-04,121.0
492,2021-06-05,132.0
493,2021-06-06,105.0
494,2021-06-07,177.0
495,2021-06-08,179.0
496,2021-06-09,49.0
497,2021-06-10,49.0
498,2021-06-11,143.0
499,2021-06-12,100.0
500,2021-06-13,62.0
501,2021-06-14,213.0
502,2021-06-15,165.0
503,2021-06-16,233.0
504,2021-06-17,16.0
505,2021-06-18,115.0
506,2021-06-19,104.0
507,2021-06-20,101.0
508,2021-06-21,83.0
509,2021-06-22,76.0
510,2021-06-23,20.0
511,2021-06-24,101.0
512,2021-06-25,305.0
513,2021-06-26,28.0
514,2021-06-27,91.0
515,2021-06-28,75.0
516,2021-06-29,136.0
517,2021-06-30,124.0
518,2021-07-01,123.0
519,2021-07-02,179.0
520,2021-07-03,125.0
521,2021-07-04,78.0
522,2021-07-05,186.0
523,2021-07-06,158.0
524,2021-07-07,32.0
525,2021-07-08,130.0
526,2021-07-09,174.0
527,2021-07-10,125.0
528,2021-07-11,150.0
529,2021-07-12,150.0
530,2021-07-13,101.0
531,2021-07-14,122.0
532,2021-07-15,121.0
533,2021-07-16,138.0
534,2021-07-17,109.0
535,2021-07-18,187.0
536,2021-07-19,104.0
537,2021-07-20,107.0
538,2021-07-21,92.0
539,2021-07-22,137.0
540,2021-07-23,153.0
541,2021-07-24,168.0
542,2021-07-25,61.0
543,2021-07-26,134.0
544,2021-07-27,85.0
545,2021-07-28,21.0
546,2021-07-29,99.0
547,2021-07-30,168.0
548,2021-07-31,167.0
549,2021-08-01,127.0
550,2021-08-02,116.0
551,2021-08-03,161.0
552,2021-08-04,174.0
553,2021-08-05,81.0
554,2021-08-06,166.0
555,2021-08-07,193.0
556,2021-08-08,254.0
557,2021-08-09,34.0
558,2021-08-10,137.0
559,2021-08-11,143.0
560,2021-08-12,86.0
561,2021-08-13,198.0
562,2021-08-14,253.0
563,2021-08-15,165.0
564,2021-08-16,203.0
565,2021-08-17,278.0
566,2021-08-18,189.0
567,2021-08-19,164.0
568,2021-08-20,282.0
569,2021-08-21,219.0
570,2021-08-22,291.0
571,2021-08-23,506.0
572,2021-08-24,271.0
573,2021-08-25,210.0
574,2021-08-26,114.0
575,2021-08-27,494.0
576,2021-08-28,428.0
577,2021-08-29,389.0
578,2021-08-30,430.0
579,2021-08-31,275.0
580,2021-09-01,246.0
581,2021-09-02,376.0
582,2021-09-03,437.0
583,2021-09-04,435.0
584,2021-09-05,542.0
585,2021-09-06,473.0
586,2021-09-07,639.0
587,2021-09-08,581.0
588,2021-09-09,631.0
589,2021-09-10,858.0
590,2021-09-11,241.0
591,2021-09-12,638.0
592,2021-09-13,682.0
593,2021-09-14,734.0
594,2021-09-15,606.0
595,2021-09-16,583.0
596,2021-09-17,522.0
597,2021-09-18,918.0
598,2021-09-19,606.0
599,2021-09-20,673.0
600,2021-09-21,1006.0
601,2021-09-22,913.0
602,2021-09-23,660.0
603,2021-09-24,729.0
604,2021-09-25,755.0
605,2021-09-26,877.0
606,2021-09-27,792.0
607,2021-09-28,1823.0
608,2021-09-29,945.0
609,2021-09-30,787.0
610,2021-10-01,300.0
611,2021-10-02,1054.0
612,2021-10-03,780.0
613,2021-10-04,796.0
614,2021-10-05,1123.0
615,2021-10-06,976.0
616,2021-10-07,745.0
617,2021-10-08,1225.0
618,2021-10-09,778.0
619,2021-10-10,324.0
620,2021-10-11,700.0
621,2021-10-12,623.0
622,2021-10-13,661.0
623,2021-10-14,892.0
624,2021-10-15,468.0
625,2021-10-16,570.0
626,2021-10-17,638.0
627,2021-10-18,536.0
628,2021-10-19,397.0
629,2021-10-20,275.0
630,2021-10-21,322.0
631,2021-10-22,387.0
632,2021-10-23,192.0
633,2021-10-24,198.0
634,2021-10-25,304.0
635,2021-10-26,370.0
636,2021-10-27,354.0
637,2021-10-28,678.0
638,2021-10-29,209.0
639,2021-10-30,422.0
640,2021-10-31,288.0
641,2021-11-01,338.0
642,2021-11-02,275.0
643,2021-11-03,119.0
644,2021-11-04,151.0
645,2021-11-05,135.0
646,2021-11-06,153.0
647,2021-11-07,236.0
648,2021-11-08,177.0
649,2021-11-09,150.0
650,2021-11-10,231.0
651,2021-11-11,58.0
652,2021-11-12,129.0
653,2021-11-13,135.0
654,2021-11-14,160.0
655,2021-11-15,99.0
656,2021-11-16,58.0
657,2021-11-17,76.0
658,2021-11-18,86.0
659,2021-11-19,65.0
660,2021-11-20,72.0
661,2021-11-21,54.0
662,2021-11-22,43.0
663,2021-11-23,59.0
664,2021-11-24,16.0
665,2021-11-25,29.0
666,2021-11-26,25.0
667,2021-11-27,47.0
668,2021-11-28,47.0
669,2021-11-29,21.0
670,2021-11-30,37.0
671,2021-12-01,11.0
672,2021-12-02,29.0
673,2021-12-03,17.0
674,2021-12-04,20.0
675,2021-12-05,21.0
676,2021-12-06,8.0
677,2021-12-07,21.0
678,2021-12-08,7.0
679,2021-12-09,8.0
680,2021-12-10,22.0
681,2021-12-11,14.0
682,2021-12-12,13.0
683,2021-12-13,11.0
684,2021-12-14,9.0
685,2021-12-15,4.0
686,2021-12-16,9.0
687,2021-12-17,7.0
688,2021-12-18,8.0
689,2021-12-19,4.0
690,2021-12-20,5.0
691,2021-12-21,7.0
692,2021-12-22,5.0
693,2021-12-23,8.0
694,2021-12-24,5.0
695,2021-12-25,8.0
696,2021-12-26,6.0
697,2021-12-27,4.0
698,2021-12-28,0.0
699,2021-12-29,13.0
700,2021-12-30,20.0
701,2021-12-31,12.0
702,2022-01-01,13.0
703,2022-01-02,15.0
704,2022-01-03,23.0
705,2022-01-04,10.0
706,2022-01-05,28.0
707,2022-01-06,100.0
708,2022-01-07,186.0
709,2022-01-08,242.0
710,2022-01-09,142.0
711,2022-01-10,271.0
712,2022-01-11,418.0
713,2022-01-12,190.0
714,2022-01-13,592.0
715,2022-01-14,693.0
716,2022-01-15,815.0
717,2022-01-16,1194.0
718,2022-01-17,1411.0
719,2022-01-18,1098.0
720,2022-01-19,791.0
721,2022-01-20,874.0
722,2022-01-21,1334.0
723,2022-01-22,1100.0
724,2022-01-23,1874.0
725,2022-01-24,1267.0
726,2022-01-25,952.0
727,2022-01-26,654.0
728,2022-01-27,1061.0
729,2022-01-28,723.0
730,2022-01-29,631.0
731,2022-01-30,830.0
732,2022-01-31,753.0
733,2022-02-01,634.0
734,2022-02-02,255.0
735,2022-02-03,479.0
736,2022-02-04,352.0
737,2022-02-05,359.0
738,2022-02-06,450.0
739,2022-02-07,297.0
740,2022-02-08,236.0
741,2022-02-09,83.0
742,2022-02-10,206.0
743,2022-02-11,222.0
744,2022-02-12,229.0
745,2022-02-13,165.0
746,2022-02-14,162.0
747,2022-02-15,174.0
748,2022-02-16,59.0
749,2022-02-17,68.0
750,2022-02-18,108.0
751,2022-02-19,66.0
752,2022-02-20,76.0
753,2022-02-21,35.0
754,2022-02-22,51.0
755,2022-02-23,65.0
756,2022-02-24,66.0
757,2022-02-25,84.0
758,2022-02-26,28.0
759,2022-02-27,39.0
760,2022-02-28,27.0
761,2022-03-01,46.0
762,2022-03-02,14.0
763,2022-03-03,22.0
764,2022-03-04,13.0
765,2022-03-05,11.0
766,2022-03-06,12.0
767,2022-03-07,31.0
768,2022-03-08,3.0
769,2022-03-09,10.0
770,2022-03-10,23.0
771,2022-03-11,23.0
772,2022-03-12,11.0
773,2022-03-13,1.0
774,2022-03-14,19.0
775,2022-03-15,9.0
776,2022-03-16,2.0
777,2022-03-17,7.0
778,2022-03-18,6.0
779,2022-03-19,3.0
780,2022-03-20,10.0
781,2022-03-21,8.0
782,2022-03-22,4.0
783,2022-03-23,0.0
784,2022-03-24,0.0
785,2022-03-25,3.0
786,2022-03-26,16.0
787,2022-03-27,8.0
788,2022-03-28,7.0
789,2022-03-29,10.0
790,2022-03-30,9.0
791,2022-03-31,9.0
792,2022-04-01,10.0
793,2022-04-02,4.0
794,2022-04-03,4.0
795,2022-04-04,3.0
796,2022-04-05,5.0
797,2022-04-06,3.0
798,2022-04-07,0.0
799,2022-04-08,4.0
800,2022-04-09,4.0
801,2022-04-10,3.0
802,2022-04-11,2.0
803,2022-04-12,1.0
804,2022-04-13,3.0
805,2022-04-14,4.0
806,2022-04-15,1.0
807,2022-04-16,1.0
808,2022-04-17,1.0
809,2022-04-18,0.0
810,2022-04-19,0.0
811,2022-04-20,0.0
812,2022-04-21,1.0
813,2022-04-22,6.0
814,2022-04-23,2.0
815,2022-04-24,1.0
816,2022-04-25,2.0
817,2022-04-26,0.0
818,2022-04-27,1.0
819,2022-04-28,1.0
820,2022-04-29,3.0
821,2022-04-30,6.0
822,2022-05-01,3.0
823,2022-05-02,3.0
824,2022-05-03,2.0
825,2022-05-04,3.0
826,2022-05-05,0.0
827,2022-05-06,0.0
828,2022-05-07,1.0
829,2022-05-08,1.0
830,2022-05-09,3.0
831,2022-05-10,1.0
832,2022-05-11,1.0
833,2022-05-12,1.0
834,2022-05-13,0.0
835,2022-05-14,1.0
836,2022-05-15,3.0
837,2022-05-16,0.0
838,2022-05-17,1.0
839,2022-05-18,1.0
840,2022-05-19,2.0
841,2022-05-20,1.0
842,2022-05-21,1.0
843,2022-05-22,0.0
844,2022-05-23,3.0
845,2022-05-24,3.0
846,2022-05-25,2.0
847,2022-05-26,10.0
848,2022-05-27,6.0
849,2022-05-28,1.0
850,2022-05-29,1.0
851,2022-05-30,1.0
852,2022-05-31,0.0
853,2022-06-01,0.0
854,2022-06-02,0.0
855,2022-06-03,2.0
856,2022-06-04,1.0
857,2022-06-05,0.0
858,2022-06-06,5.0
859,2022-06-07,0.0
860,2022-06-08,0.0
861,2022-06-09,1.0
862,2022-06-10,2.0
863,2022-06-11,3.0
864,2022-06-12,2.0
865,2022-06-13,7.0
866,2022-06-14,1.0
867,2022-06-15,1.0
868,2022-06-16,7.0
869,2022-06-17,12.0
870,2022-06-18,3.0
871,2022-06-19,23.0
872,2022-06-20,8.0
873,2022-06-21,2.0
874,2022-06-22,4.0
875,2022-06-23,15.0
876,2022-06-24,7.0
877,2022-06-25,14.0
878,2022-06-26,7.0
879,2022-06-27,11.0
880,2022-06-28,4.0
881,2022-06-29,29.0
882,2022-06-30,31.0
883,2022-07-01,21.0
884,2022-07-02,21.0
885,2022-07-03,19.0
886,2022-07-04,15.0
887,2022-07-05,13.0
888,2022-07-06,8.0
889,2022-07-07,34.0
890,2022-07-08,36.0
891,2022-07-09,17.0
892,2022-07-10,49.0
893,2022-07-11,15.0
894,2022-07-12,15.0
895,2022-07-13,17.0
896,2022-07-14,45.0
897,2022-07-15,46.0
898,2022-07-16,41.0
899,2022-07-17,31.0
900,2022-07-18,40.0
901,2022-07-19,25.0
902,2022-07-20,44.0
903,2022-07-21,74.0
904,2022-07-22,111.0
905,2022-07-23,69.0
906,2022-07-24,65.0
907,2022-07-25,90.0
908,2022-07-26,49.0
909,2022-07-27,100.0
910,2022-07-28,70.0
911,2022-07-29,118.0
912,2022-07-30,177.0
913,2022-07-31,74.0
914,2022-08-01,214.0
915,2022-08-02,69.0
916,2022-08-03,116.0
917,2022-08-04,159.0
918,2022-08-05,148.0
919,2022-08-06,195.0
920,2022-08-07,164.0
921,2022-08-08,117.0
922,2022-08-09,32.0
923,2022-08-10,156.0
924,2022-08-11,207.0
925,2022-08-12,157.0
926,2022-08-13,231.0
927,2022-08-14,183.0
928,2022-08-15,103.0
929,2022-08-16,75.0
930,2022-08-17,139.0
931,2022-08-18,188.0
932,2022-08-19,61.0
933,2022-08-20,180.0
934,2022-08-21,225.0
935,2022-08-22,58.0
936,2022-08-23,85.0
937,2022-08-24,102.0
938,2022-08-25,140.0
939,2022-08-26,183.0
940,2022-08-27,64.0
941,2022-08-28,74.0
942,2022-08-29,105.0
943,2022-08-30,61.0
944,2022-08-31,41.0
945,2022-09-01,35.0
946,2022-09-02,95.0
947,2022-09-03,71.0
948,2022-09-04,53.0
949,2022-09-05,72.0
950,2022-09-06,35.0
951,2022-09-07,26.0
952,2022-09-08,47.0
953,2022-09-09,113.0
954,2022-09-10,79.0
955,2022-09-11,22.0
956,2022-09-12,44.0
957,2022-09-13,48.0
958,2022-09-14,45.0
959,2022-09-15,35.0
960,2022-09-16,44.0
961,2022-09-17,33.0
962,2022-09-18,29.0
963,2022-09-19,35.0
964,2022-09-20,32.0
965,2022-09-21,26.0
966,2022-09-22,25.0
967,2022-09-23,27.0
968,2022-09-24,37.0
969,2022-09-25,37.0
970,2022-09-26,32.0
971,2022-09-27,18.0
972,2022-09-28,11.0
973,2022-09-29,31.0
974,2022-09-30,30.0
975,2022-10-01,32.0
976,2022-10-02,17.0
977,2022-10-03,23.0
978,2022-10-04,33.0
979,2022-10-05,10.0
980,2022-10-06,30.0
981,2022-10-07,20.0
982,2022-10-08,23.0
983,2022-10-09,25.0
984,2022-10-10,25.0
985,2022-10-11,19.0
986,2022-10-12,15.0
987,2022-10-13,44.0
988,2022-10-14,22.0
989,2022-10-15,36.0
990,2022-10-16,32.0
991,2022-10-17,26.0
992,2022-10-18,26.0
993,2022-10-19,12.0
994,2022-10-20,17.0
995,2022-10-21,32.0
996,2022-10-22,28.0
997,2022-10-23,38.0
998,2022-10-24,24.0
999,2022-10-25,33.0
1000,2022-10-26,52.0
1001,2022-10-27,42.0
1002,2022-10-28,52.0
1003,2022-10-29,17.0
1004,2022-10-30,40.0
1005,2022-10-31,25.0
1006,2022-11-01,31.0
1007,2022-11-02,27.0
1008,2022-11-03,13.0
1009,2022-11-04,31.0
1010,2022-11-05,57.0
1011,2022-11-06,100.0
1012,2022-11-07,45.0
1013,2022-11-08,65.0
1014,2022-11-09,26.0
1015,2022-11-10,69.0
1016,2022-11-11,110.0
1017,2022-11-12,56.0
1018,2022-11-13,101.0
1019,2022-11-14,66.0
1020,2022-11-15,51.0
1021,2022-11-16,13.0
1022,2022-11-17,95.0
1023,2022-11-18,92.0
1024,2022-11-19,50.0
1025,2022-11-20,65.0
1026,2022-11-21,33.0
1027,2022-11-22,38.0
1028,2022-11-23,15.0
1029,2022-11-24,54.0
1030,2022-11-25,112.0
1031,2022-11-26,138.0
1032,2022-11-27,68.0
1033,2022-11-28,83.0
1034,2022-11-29,29.0
1035,2022-11-30,30.0
1036,2022-12-01,64.0
1037,2022-12-02,34.0
1038,2022-12-03,44.0
1039,2022-12-04,52.0
1040,2022-12-05,49.0
1041,2022-12-06,43.0
1042,2022-12-07,20.0
1043,2022-12-08,67.0
1044,2022-12-09,43.0
1045,2022-12-10,56.0
1046,2022-12-11,37.0
1047,2022-12-12,26.0
1048,2022-12-13,32.0
1049,2022-12-14,22.0
1050,2022-12-15,20.0
1051,2022-12-16,27.0
1052,2022-12-17,28.0
1053,2022-12-18,19.0
1054,2022-12-19,16.0
1055,2022-12-20,19.0
1056,2022-12-21,15.0
1057,2022-12-22,16.0
1058,2022-12-23,13.0
1059,2022-12-24,23.0
1060,2022-12-25,10.0
1061,2022-12-26,12.0
1062,2022-12-27,10.0
1063,2022-12-28,0.0
1064,2022-12-29,13.0
1065,2022-12-30,16.0
1066,2022-12-31,17.0
1067,2023-01-01,11.0
