,Report_Date,Total_Cases
112,2020-05-21,2.0
113,2020-05-22,3.0
114,2020-05-23,8.0
115,2020-05-24,15.0
116,2020-05-25,2.0
117,2020-05-26,4.0
118,2020-05-27,7.0
119,2020-05-28,15.0
120,2020-05-29,52.0
121,2020-05-30,11.0
122,2020-05-31,20.0
123,2020-06-01,23.0
124,2020-06-02,4.0
125,2020-06-03,10.0
126,2020-06-04,13.0
127,2020-06-05,2.0
128,2020-06-06,9.0
129,2020-06-07,9.0
130,2020-06-08,6.0
131,2020-06-09,13.0
132,2020-06-10,9.0
133,2020-06-11,4.0
134,2020-06-12,12.0
135,2020-06-13,7.0
136,2020-06-14,10.0
137,2020-06-15,8.0
138,2020-06-16,2.0
139,2020-06-17,7.0
140,2020-06-18,6.0
141,2020-06-19,15.0
142,2020-06-20,12.0
143,2020-06-21,15.0
144,2020-06-22,10.0
145,2020-06-23,22.0
146,2020-06-24,6.0
147,2020-06-25,16.0
148,2020-06-26,18.0
149,2020-06-27,14.0
150,2020-06-28,10.0
151,2020-06-29,33.0
152,2020-06-30,15.0
153,2020-07-01,15.0
154,2020-07-02,6.0
155,2020-07-03,48.0
156,2020-07-04,28.0
157,2020-07-05,93.0
158,2020-07-06,40.0
159,2020-07-07,51.0
160,2020-07-08,76.0
161,2020-07-09,32.0
162,2020-07-10,34.0
163,2020-07-11,41.0
164,2020-07-12,66.0
165,2020-07-13,34.0
166,2020-07-14,28.0
167,2020-07-15,25.0
168,2020-07-16,45.0
169,2020-07-17,24.0
170,2020-07-18,50.0
171,2020-07-19,75.0
172,2020-07-20,34.0
173,2020-07-21,44.0
174,2020-07-22,58.0
175,2020-07-23,50.0
176,2020-07-24,52.0
177,2020-07-25,33.0
178,2020-07-26,27.0
179,2020-07-27,60.0
180,2020-07-28,19.0
181,2020-07-29,38.0
182,2020-07-30,73.0
183,2020-07-31,100.0
184,2020-08-01,172.0
185,2020-08-02,184.0
186,2020-08-03,100.0
187,2020-08-04,325.0
188,2020-08-05,107.0
189,2020-08-06,148.0
190,2020-08-07,91.0
191,2020-08-08,68.0
192,2020-08-09,190.0
193,2020-08-10,281.0
194,2020-08-11,93.0
195,2020-08-12,197.0
196,2020-08-13,114.0
197,2020-08-14,300.0
198,2020-08-15,180.0
199,2020-08-16,89.0
200,2020-08-17,161.0
201,2020-08-18,302.0
202,2020-08-19,153.0
203,2020-08-20,191.0
204,2020-08-21,278.0
205,2020-08-22,266.0
206,2020-08-23,199.0
207,2020-08-24,332.0
208,2020-08-25,240.0
209,2020-08-26,168.0
210,2020-08-27,130.0
211,2020-08-28,241.0
212,2020-08-29,227.0
213,2020-08-30,175.0
214,2020-08-31,283.0
215,2020-09-01,227.0
216,2020-09-02,91.0
217,2020-09-03,52.0
218,2020-09-04,196.0
219,2020-09-05,156.0
220,2020-09-06,194.0
221,2020-09-07,48.0
222,2020-09-08,290.0
223,2020-09-09,232.0
224,2020-09-10,198.0
225,2020-09-11,281.0
226,2020-09-12,333.0
227,2020-09-13,318.0
228,2020-09-14,427.0
229,2020-09-15,248.0
230,2020-09-16,340.0
231,2020-09-17,513.0
232,2020-09-18,346.0
233,2020-09-19,557.0
234,2020-09-20,322.0
235,2020-09-21,260.0
236,2020-09-22,131.0
237,2020-09-23,250.0
238,2020-09-24,80.0
239,2020-09-25,150.0
240,2020-09-26,233.0
241,2020-09-27,342.0
242,2020-09-28,202.0
243,2020-09-29,238.0
244,2020-09-30,146.0
245,2020-10-01,173.0
246,2020-10-02,245.0
247,2020-10-03,167.0
248,2020-10-04,329.0
249,2020-10-05,140.0
250,2020-10-06,211.0
251,2020-10-07,287.0
252,2020-10-08,195.0
253,2020-10-09,236.0
254,2020-10-10,149.0
255,2020-10-11,281.0
256,2020-10-12,269.0
257,2020-10-13,141.0
258,2020-10-14,103.0
259,2020-10-15,166.0
260,2020-10-16,227.0
261,2020-10-17,246.0
262,2020-10-18,289.0
263,2020-10-19,263.0
264,2020-10-20,124.0
265,2020-10-21,113.0
266,2020-10-22,96.0
267,2020-10-23,173.0
268,2020-10-24,132.0
269,2020-10-25,163.0
270,2020-10-26,145.0
271,2020-10-27,81.0
272,2020-10-28,165.0
273,2020-10-29,174.0
274,2020-10-30,140.0
275,2020-10-31,128.0
276,2020-11-01,209.0
277,2020-11-02,219.0
278,2020-11-03,284.0
279,2020-11-04,39.0
280,2020-11-05,132.0
281,2020-11-06,218.0
282,2020-11-07,237.0
283,2020-11-08,205.0
284,2020-11-09,230.0
285,2020-11-10,111.0
286,2020-11-11,112.0
287,2020-11-12,101.0
288,2020-11-13,196.0
289,2020-11-14,76.0
290,2020-11-15,129.0
291,2020-11-16,104.0
292,2020-11-17,78.0
293,2020-11-18,103.0
294,2020-11-19,110.0
295,2020-11-20,151.0
296,2020-11-21,352.0
297,2020-11-22,226.0
298,2020-11-23,210.0
299,2020-11-24,57.0
300,2020-11-25,88.0
301,2020-11-26,134.0
302,2020-11-27,151.0
303,2020-11-28,157.0
304,2020-11-29,256.0
305,2020-11-30,189.0
306,2020-12-01,73.0
307,2020-12-02,148.0
308,2020-12-03,130.0
309,2020-12-04,60.0
310,2020-12-05,180.0
311,2020-12-06,136.0
312,2020-12-07,263.0
313,2020-12-08,107.0
314,2020-12-09,121.0
315,2020-12-10,130.0
316,2020-12-11,171.0
317,2020-12-12,61.0
318,2020-12-13,107.0
319,2020-12-14,61.0
320,2020-12-15,135.0
321,2020-12-16,116.0
322,2020-12-17,106.0
323,2020-12-18,211.0
324,2020-12-19,127.0
325,2020-12-20,173.0
326,2020-12-21,105.0
327,2020-12-22,104.0
328,2020-12-23,92.0
329,2020-12-24,122.0
330,2020-12-25,211.0
331,2020-12-26,176.0
332,2020-12-27,61.0
333,2020-12-28,55.0
334,2020-12-29,121.0
335,2020-12-30,75.0
336,2020-12-31,147.0
337,2021-01-01,120.0
338,2021-01-02,95.0
339,2021-01-03,68.0
340,2021-01-04,75.0
341,2021-01-05,105.0
342,2021-01-06,84.0
343,2021-01-07,128.0
344,2021-01-08,173.0
345,2021-01-09,174.0
346,2021-01-10,193.0
347,2021-01-11,105.0
348,2021-01-12,92.0
349,2021-01-13,101.0
350,2021-01-14,124.0
351,2021-01-15,192.0
352,2021-01-16,141.0
353,2021-01-17,156.0
354,2021-01-18,144.0
355,2021-01-19,105.0
356,2021-01-20,69.0
357,2021-01-21,156.0
358,2021-01-22,192.0
359,2021-01-23,136.0
360,2021-01-24,125.0
361,2021-01-25,112.0
362,2021-01-26,65.0
363,2021-01-27,147.0
364,2021-01-28,48.0
365,2021-01-29,107.0
366,2021-01-30,87.0
367,2021-01-31,79.0
368,2021-02-01,146.0
369,2021-02-02,79.0
370,2021-02-03,50.0
371,2021-02-04,69.0
372,2021-02-05,107.0
373,2021-02-06,154.0
374,2021-02-07,86.0
375,2021-02-08,85.0
376,2021-02-09,86.0
377,2021-02-10,56.0
378,2021-02-11,110.0
379,2021-02-12,130.0
380,2021-02-13,127.0
381,2021-02-14,117.0
382,2021-02-15,69.0
383,2021-02-16,48.0
384,2021-02-17,54.0
385,2021-02-18,127.0
386,2021-02-19,107.0
387,2021-02-20,113.0
388,2021-02-21,88.0
389,2021-02-22,107.0
390,2021-02-23,99.0
391,2021-02-24,78.0
392,2021-02-25,181.0
393,2021-02-26,146.0
394,2021-02-27,132.0
395,2021-02-28,130.0
396,2021-03-01,122.0
397,2021-03-02,146.0
398,2021-03-03,99.0
399,2021-03-04,142.0
400,2021-03-05,234.0
401,2021-03-06,233.0
402,2021-03-07,205.0
403,2021-03-08,201.0
404,2021-03-09,166.0
405,2021-03-10,157.0
406,2021-03-11,251.0
407,2021-03-12,367.0
408,2021-03-13,371.0
409,2021-03-14,408.0
410,2021-03-15,390.0
411,2021-03-16,388.0
412,2021-03-17,259.0
413,2021-03-18,395.0
414,2021-03-19,722.0
415,2021-03-20,788.0
416,2021-03-21,658.0
417,2021-03-22,509.0
418,2021-03-23,461.0
419,2021-03-24,678.0
420,2021-03-25,779.0
421,2021-03-26,892.0
422,2021-03-27,924.0
423,2021-03-28,937.0
424,2021-03-29,905.0
425,2021-03-30,764.0
426,2021-03-31,507.0
427,2021-04-01,857.0
428,2021-04-02,1598.0
429,2021-04-03,1188.0
430,2021-04-04,1066.0
431,2021-04-05,615.0
432,2021-04-06,905.0
433,2021-04-07,571.0
434,2021-04-08,947.0
435,2021-04-09,1283.0
436,2021-04-10,1482.0
437,2021-04-11,1088.0
438,2021-04-12,1126.0
439,2021-04-13,1089.0
440,2021-04-14,781.0
441,2021-04-15,1052.0
442,2021-04-16,1179.0
443,2021-04-17,1464.0
444,2021-04-18,929.0
445,2021-04-19,1305.0
446,2021-04-20,664.0
447,2021-04-21,928.0
448,2021-04-22,1063.0
449,2021-04-23,1174.0
450,2021-04-24,1387.0
451,2021-04-25,942.0
452,2021-04-26,1131.0
453,2021-04-27,894.0
454,2021-04-28,839.0
455,2021-04-29,1071.0
456,2021-04-30,1099.0
457,2021-05-01,1336.0
458,2021-05-02,856.0
459,2021-05-03,818.0
460,2021-05-04,544.0
461,2021-05-05,559.0
462,2021-05-06,903.0
463,2021-05-07,1002.0
464,2021-05-08,910.0
465,2021-05-09,755.0
466,2021-05-10,838.0
467,2021-05-11,606.0
468,2021-05-12,497.0
469,2021-05-13,956.0
470,2021-05-14,944.0
471,2021-05-15,801.0
472,2021-05-16,635.0
473,2021-05-17,689.0
474,2021-05-18,551.0
475,2021-05-19,596.0
476,2021-05-20,810.0
477,2021-05-21,786.0
478,2021-05-22,1040.0
479,2021-05-23,253.0
480,2021-05-24,450.0
481,2021-05-25,456.0
482,2021-05-26,640.0
483,2021-05-27,807.0
484,2021-05-28,1374.0
485,2021-05-29,771.0
486,2021-05-30,793.0
487,2021-05-31,725.0
488,2021-06-01,749.0
489,2021-06-02,521.0
490,2021-06-03,945.0
491,2021-06-04,690.0
492,2021-06-05,955.0
493,2021-06-06,742.0
494,2021-06-07,630.0
495,2021-06-08,505.0
496,2021-06-09,501.0
497,2021-06-10,861.0
498,2021-06-11,551.0
499,2021-06-12,834.0
500,2021-06-13,526.0
501,2021-06-14,545.0
502,2021-06-15,543.0
503,2021-06-16,387.0
504,2021-06-17,842.0
505,2021-06-18,431.0
506,2021-06-19,705.0
507,2021-06-20,289.0
508,2021-06-21,442.0
509,2021-06-22,244.0
510,2021-06-23,281.0
511,2021-06-24,499.0
512,2021-06-25,461.0
513,2021-06-26,459.0
514,2021-06-27,421.0
515,2021-06-28,407.0
516,2021-06-29,308.0
517,2021-06-30,254.0
518,2021-07-01,529.0
519,2021-07-02,463.0
520,2021-07-03,535.0
521,2021-07-04,427.0
522,2021-07-05,434.0
523,2021-07-06,362.0
524,2021-07-07,273.0
525,2021-07-08,461.0
526,2021-07-09,575.0
527,2021-07-10,390.0
528,2021-07-11,600.0
529,2021-07-12,429.0
530,2021-07-13,297.0
531,2021-07-14,259.0
532,2021-07-15,547.0
533,2021-07-16,561.0
534,2021-07-17,565.0
535,2021-07-18,513.0
536,2021-07-19,406.0
537,2021-07-20,395.0
538,2021-07-21,675.0
539,2021-07-22,509.0
540,2021-07-23,558.0
541,2021-07-24,688.0
542,2021-07-25,473.0
543,2021-07-26,664.0
544,2021-07-27,415.0
545,2021-07-28,288.0
546,2021-07-29,743.0
547,2021-07-30,931.0
548,2021-07-31,766.0
549,2021-08-01,977.0
550,2021-08-02,821.0
551,2021-08-03,833.0
552,2021-08-04,877.0
553,2021-08-05,789.0
554,2021-08-06,1307.0
555,2021-08-07,1224.0
556,2021-08-08,1019.0
557,2021-08-09,1139.0
558,2021-08-10,1353.0
559,2021-08-11,1451.0
560,2021-08-12,1742.0
561,2021-08-13,1746.0
562,2021-08-14,1893.0
563,2021-08-15,2017.0
564,2021-08-16,1869.0
565,2021-08-17,1286.0
566,2021-08-18,1467.0
567,2021-08-19,2079.0
568,2021-08-20,2101.0
569,2021-08-21,2529.0
570,2021-08-22,2279.0
571,2021-08-23,1970.0
572,2021-08-24,1777.0
573,2021-08-25,1671.0
574,2021-08-26,2365.0
575,2021-08-27,1945.0
576,2021-08-28,2592.0
577,2021-08-29,2168.0
578,2021-08-30,2892.0
579,2021-08-31,1516.0
580,2021-09-01,1602.0
581,2021-09-02,1900.0
582,2021-09-03,2654.0
583,2021-09-04,2324.0
584,2021-09-05,2164.0
585,2021-09-06,2826.0
586,2021-09-07,1887.0
587,2021-09-08,1580.0
588,2021-09-09,2604.0
589,2021-09-10,2056.0
590,2021-09-11,3072.0
591,2021-09-12,2225.0
592,2021-09-13,2404.0
593,2021-09-14,1490.0
594,2021-09-15,1645.0
595,2021-09-16,2487.0
596,2021-09-17,2186.0
597,2021-09-18,2203.0
598,2021-09-19,2364.0
599,2021-09-20,2227.0
600,2021-09-21,1328.0
601,2021-09-22,1509.0
602,2021-09-23,1876.0
603,2021-09-24,2183.0
604,2021-09-25,1203.0
605,2021-09-26,2105.0
606,2021-09-27,1950.0
607,2021-09-28,1083.0
608,2021-09-29,1093.0
609,2021-09-30,1433.0
610,2021-10-01,1868.0
611,2021-10-02,1434.0
612,2021-10-03,1025.0
613,2021-10-04,1217.0
614,2021-10-05,734.0
615,2021-10-06,873.0
616,2021-10-07,1176.0
617,2021-10-08,972.0
618,2021-10-09,774.0
619,2021-10-10,1102.0
620,2021-10-11,773.0
621,2021-10-12,859.0
622,2021-10-13,637.0
623,2021-10-14,766.0
624,2021-10-15,685.0
625,2021-10-16,728.0
626,2021-10-17,553.0
627,2021-10-18,533.0
628,2021-10-19,413.0
629,2021-10-20,431.0
630,2021-10-21,472.0
631,2021-10-22,483.0
632,2021-10-23,495.0
633,2021-10-24,459.0
634,2021-10-25,348.0
635,2021-10-26,576.0
636,2021-10-27,281.0
637,2021-10-28,620.0
638,2021-10-29,329.0
639,2021-10-30,235.0
640,2021-10-31,207.0
641,2021-11-01,238.0
642,2021-11-02,183.0
643,2021-11-03,138.0
644,2021-11-04,159.0
645,2021-11-05,196.0
646,2021-11-06,222.0
647,2021-11-07,195.0
648,2021-11-08,172.0
649,2021-11-09,140.0
650,2021-11-10,235.0
651,2021-11-11,139.0
652,2021-11-12,110.0
653,2021-11-13,111.0
654,2021-11-14,118.0
655,2021-11-15,102.0
656,2021-11-16,63.0
657,2021-11-17,81.0
658,2021-11-18,89.0
659,2021-11-19,81.0
660,2021-11-20,89.0
661,2021-11-21,349.0
662,2021-11-22,65.0
663,2021-11-23,96.0
664,2021-11-24,41.0
665,2021-11-25,48.0
666,2021-11-26,62.0
667,2021-11-27,59.0
668,2021-11-28,39.0
669,2021-11-29,46.0
670,2021-11-30,34.0
671,2021-12-01,26.0
672,2021-12-02,39.0
673,2021-12-03,38.0
674,2021-12-04,41.0
675,2021-12-05,39.0
676,2021-12-06,37.0
677,2021-12-07,36.0
678,2021-12-08,29.0
679,2021-12-09,63.0
680,2021-12-10,24.0
681,2021-12-11,39.0
682,2021-12-12,23.0
683,2021-12-13,21.0
684,2021-12-14,20.0
685,2021-12-15,17.0
686,2021-12-16,12.0
687,2021-12-17,58.0
688,2021-12-18,12.0
689,2021-12-19,16.0
690,2021-12-20,14.0
691,2021-12-21,9.0
692,2021-12-22,19.0
693,2021-12-23,16.0
694,2021-12-24,20.0
695,2021-12-25,30.0
696,2021-12-26,31.0
697,2021-12-27,18.0
698,2021-12-28,31.0
699,2021-12-29,50.0
700,2021-12-30,92.0
701,2021-12-31,168.0
702,2022-01-01,184.0
703,2022-01-02,242.0
704,2022-01-03,272.0
705,2022-01-04,321.0
706,2022-01-05,766.0
707,2022-01-06,1075.0
708,2022-01-07,2070.0
709,2022-01-08,2267.0
710,2022-01-09,2800.0
711,2022-01-10,3422.0
712,2022-01-11,3055.0
713,2022-01-12,3253.0
714,2022-01-13,3761.0
715,2022-01-14,4063.0
716,2022-01-15,3333.0
717,2022-01-16,3210.0
718,2022-01-17,4195.0
719,2022-01-18,2972.0
720,2022-01-19,2048.0
721,2022-01-20,2809.0
722,2022-01-21,4337.0
723,2022-01-22,2851.0
724,2022-01-23,2811.0
725,2022-01-24,2246.0
726,2022-01-25,2260.0
727,2022-01-26,1279.0
728,2022-01-27,1418.0
729,2022-01-28,1396.0
730,2022-01-29,1403.0
731,2022-01-30,993.0
732,2022-01-31,1097.0
733,2022-02-01,749.0
734,2022-02-02,717.0
735,2022-02-03,565.0
736,2022-02-04,795.0
737,2022-02-05,429.0
738,2022-02-06,720.0
739,2022-02-07,512.0
740,2022-02-08,236.0
741,2022-02-09,275.0
742,2022-02-10,232.0
743,2022-02-11,287.0
744,2022-02-12,281.0
745,2022-02-13,216.0
746,2022-02-14,179.0
747,2022-02-15,159.0
748,2022-02-16,216.0
749,2022-02-17,146.0
750,2022-02-18,187.0
751,2022-02-19,174.0
752,2022-02-20,118.0
753,2022-02-21,123.0
754,2022-02-22,78.0
755,2022-02-23,137.0
756,2022-02-24,141.0
757,2022-02-25,157.0
758,2022-02-26,85.0
759,2022-02-27,83.0
760,2022-02-28,82.0
761,2022-03-01,90.0
762,2022-03-02,81.0
763,2022-03-03,73.0
764,2022-03-04,71.0
765,2022-03-05,58.0
766,2022-03-06,65.0
767,2022-03-07,77.0
768,2022-03-08,35.0
769,2022-03-09,52.0
770,2022-03-10,46.0
771,2022-03-11,37.0
772,2022-03-12,42.0
773,2022-03-13,46.0
774,2022-03-14,36.0
775,2022-03-15,34.0
776,2022-03-16,43.0
777,2022-03-17,52.0
778,2022-03-18,42.0
779,2022-03-19,30.0
780,2022-03-20,41.0
781,2022-03-21,35.0
782,2022-03-22,19.0
783,2022-03-23,29.0
784,2022-03-24,45.0
785,2022-03-25,15.0
786,2022-03-26,32.0
787,2022-03-27,29.0
788,2022-03-28,27.0
789,2022-03-29,23.0
790,2022-03-30,20.0
791,2022-03-31,21.0
792,2022-04-01,27.0
793,2022-04-02,46.0
794,2022-04-03,57.0
795,2022-04-04,33.0
796,2022-04-05,20.0
797,2022-04-06,26.0
798,2022-04-07,23.0
799,2022-04-08,35.0
800,2022-04-09,23.0
801,2022-04-10,28.0
802,2022-04-11,23.0
803,2022-04-12,16.0
804,2022-04-13,32.0
805,2022-04-14,23.0
806,2022-04-15,32.0
807,2022-04-16,30.0
808,2022-04-17,27.0
809,2022-04-18,11.0
810,2022-04-19,10.0
811,2022-04-20,35.0
812,2022-04-21,15.0
813,2022-04-22,24.0
814,2022-04-23,19.0
815,2022-04-24,8.0
816,2022-04-25,13.0
817,2022-04-26,9.0
818,2022-04-27,12.0
819,2022-04-28,21.0
820,2022-04-29,14.0
821,2022-04-30,20.0
822,2022-05-01,13.0
823,2022-05-02,17.0
824,2022-05-03,25.0
825,2022-05-04,18.0
826,2022-05-05,15.0
827,2022-05-06,21.0
828,2022-05-07,20.0
829,2022-05-08,19.0
830,2022-05-09,6.0
831,2022-05-10,12.0
832,2022-05-11,8.0
833,2022-05-12,17.0
834,2022-05-13,20.0
835,2022-05-14,20.0
836,2022-05-15,26.0
837,2022-05-16,16.0
838,2022-05-17,8.0
839,2022-05-18,15.0
840,2022-05-19,21.0
841,2022-05-20,20.0
842,2022-05-21,22.0
843,2022-05-22,23.0
844,2022-05-23,16.0
845,2022-05-24,22.0
846,2022-05-25,13.0
847,2022-05-26,13.0
848,2022-05-27,17.0
849,2022-05-28,17.0
850,2022-05-29,29.0
851,2022-05-30,15.0
852,2022-05-31,3.0
853,2022-06-01,18.0
854,2022-06-02,12.0
855,2022-06-03,6.0
856,2022-06-04,19.0
857,2022-06-05,14.0
858,2022-06-06,12.0
859,2022-06-07,11.0
860,2022-06-08,19.0
861,2022-06-09,15.0
862,2022-06-10,42.0
863,2022-06-11,22.0
864,2022-06-12,31.0
865,2022-06-13,24.0
866,2022-06-14,15.0
867,2022-06-15,20.0
868,2022-06-16,23.0
869,2022-06-17,20.0
870,2022-06-18,47.0
871,2022-06-19,40.0
872,2022-06-20,39.0
873,2022-06-21,31.0
874,2022-06-22,39.0
875,2022-06-23,33.0
876,2022-06-24,46.0
877,2022-06-25,44.0
878,2022-06-26,51.0
879,2022-06-27,57.0
880,2022-06-28,42.0
881,2022-06-29,76.0
882,2022-06-30,111.0
883,2022-07-01,74.0
884,2022-07-02,66.0
885,2022-07-03,80.0
886,2022-07-04,82.0
887,2022-07-05,61.0
888,2022-07-06,105.0
889,2022-07-07,170.0
890,2022-07-08,149.0
891,2022-07-09,132.0
892,2022-07-10,200.0
893,2022-07-11,122.0
894,2022-07-12,118.0
895,2022-07-13,204.0
896,2022-07-14,204.0
897,2022-07-15,250.0
898,2022-07-16,267.0
899,2022-07-17,257.0
900,2022-07-18,273.0
901,2022-07-19,223.0
902,2022-07-20,225.0
903,2022-07-21,341.0
904,2022-07-22,377.0
905,2022-07-23,397.0
906,2022-07-24,317.0
907,2022-07-25,327.0
908,2022-07-26,223.0
909,2022-07-27,292.0
910,2022-07-28,407.0
911,2022-07-29,464.0
912,2022-07-30,414.0
913,2022-07-31,493.0
914,2022-08-01,319.0
915,2022-08-02,282.0
916,2022-08-03,309.0
917,2022-08-04,562.0
918,2022-08-05,496.0
919,2022-08-06,545.0
920,2022-08-07,471.0
921,2022-08-08,364.0
922,2022-08-09,246.0
923,2022-08-10,345.0
924,2022-08-11,505.0
925,2022-08-12,504.0
926,2022-08-13,459.0
927,2022-08-14,449.0
928,2022-08-15,402.0
929,2022-08-16,326.0
930,2022-08-17,344.0
931,2022-08-18,403.0
932,2022-08-19,419.0
933,2022-08-20,389.0
934,2022-08-21,407.0
935,2022-08-22,212.0
936,2022-08-23,218.0
937,2022-08-24,346.0
938,2022-08-25,344.0
939,2022-08-26,356.0
940,2022-08-27,296.0
941,2022-08-28,252.0
942,2022-08-29,181.0
943,2022-08-30,217.0
944,2022-08-31,166.0
945,2022-09-01,1459.0
946,2022-09-02,265.0
947,2022-09-03,276.0
948,2022-09-04,198.0
949,2022-09-05,223.0
950,2022-09-06,142.0
951,2022-09-07,176.0
952,2022-09-08,185.0
953,2022-09-09,164.0
954,2022-09-10,317.0
955,2022-09-11,156.0
956,2022-09-12,194.0
957,2022-09-13,161.0
958,2022-09-14,184.0
959,2022-09-15,191.0
960,2022-09-16,267.0
961,2022-09-17,176.0
962,2022-09-18,171.0
963,2022-09-19,319.0
964,2022-09-20,162.0
965,2022-09-21,176.0
966,2022-09-22,210.0
967,2022-09-23,302.0
968,2022-09-24,249.0
969,2022-09-25,359.0
970,2022-09-26,205.0
971,2022-09-27,156.0
972,2022-09-28,175.0
973,2022-09-29,227.0
974,2022-09-30,234.0
975,2022-10-01,333.0
976,2022-10-02,206.0
977,2022-10-03,161.0
978,2022-10-04,156.0
979,2022-10-05,177.0
980,2022-10-06,294.0
981,2022-10-07,245.0
982,2022-10-08,219.0
983,2022-10-09,213.0
984,2022-10-10,227.0
985,2022-10-11,202.0
986,2022-10-12,196.0
987,2022-10-13,346.0
988,2022-10-14,214.0
989,2022-10-15,216.0
990,2022-10-16,248.0
991,2022-10-17,223.0
992,2022-10-18,124.0
993,2022-10-19,165.0
994,2022-10-20,267.0
995,2022-10-21,241.0
996,2022-10-22,190.0
997,2022-10-23,169.0
998,2022-10-24,160.0
999,2022-10-25,111.0
1000,2022-10-26,105.0
1001,2022-10-27,117.0
1002,2022-10-28,116.0
1003,2022-10-29,129.0
1004,2022-10-30,151.0
1005,2022-10-31,90.0
1006,2022-11-01,52.0
1007,2022-11-02,70.0
1008,2022-11-03,76.0
1009,2022-11-04,62.0
1010,2022-11-05,106.0
1011,2022-11-06,67.0
1012,2022-11-07,118.0
1013,2022-11-08,68.0
1014,2022-11-09,93.0
1015,2022-11-10,133.0
1016,2022-11-11,109.0
1017,2022-11-12,96.0
1018,2022-11-13,141.0
1019,2022-11-14,67.0
1020,2022-11-15,99.0
1021,2022-11-16,93.0
1022,2022-11-17,84.0
1023,2022-11-18,130.0
1024,2022-11-19,92.0
1025,2022-11-20,91.0
1026,2022-11-21,71.0
1027,2022-11-22,54.0
1028,2022-11-23,82.0
1029,2022-11-24,64.0
1030,2022-11-25,98.0
1031,2022-11-26,156.0
1032,2022-11-27,74.0
1033,2022-11-28,96.0
1034,2022-11-29,54.0
1035,2022-11-30,67.0
1036,2022-12-01,92.0
1037,2022-12-02,64.0
1038,2022-12-03,107.0
1039,2022-12-04,74.0
1040,2022-12-05,108.0
1041,2022-12-06,74.0
1042,2022-12-07,95.0
1043,2022-12-08,102.0
1044,2022-12-09,108.0
1045,2022-12-10,100.0
1046,2022-12-11,85.0
1047,2022-12-12,115.0
1048,2022-12-13,67.0
1049,2022-12-14,109.0
1050,2022-12-15,103.0
1051,2022-12-16,106.0
1052,2022-12-17,114.0
1053,2022-12-18,79.0
1054,2022-12-19,72.0
1055,2022-12-20,49.0
1056,2022-12-21,84.0
1057,2022-12-22,111.0
1058,2022-12-23,80.0
1059,2022-12-24,81.0
1060,2022-12-25,62.0
