,Report_Date,Total_Cases
112,2020-05-21,0.0
113,2020-05-22,0.0
114,2020-05-23,0.0
115,2020-05-24,0.0
116,2020-05-25,0.0
117,2020-05-26,0.0
118,2020-05-27,0.0
119,2020-05-28,0.0
120,2020-05-29,0.0
121,2020-05-30,1.0
122,2020-05-31,0.0
123,2020-06-01,0.0
124,2020-06-02,1.0
125,2020-06-03,0.0
126,2020-06-04,0.0
127,2020-06-05,0.0
128,2020-06-06,0.0
129,2020-06-07,1.0
130,2020-06-08,0.0
131,2020-06-09,1.0
132,2020-06-10,1.0
133,2020-06-11,1.0
134,2020-06-12,2.0
135,2020-06-13,2.0
136,2020-06-14,3.0
137,2020-06-15,1.0
138,2020-06-16,1.0
139,2020-06-17,2.0
140,2020-06-18,0.0
141,2020-06-19,0.0
142,2020-06-20,0.0
143,2020-06-21,0.0
144,2020-06-22,3.0
145,2020-06-23,0.0
146,2020-06-24,0.0
147,2020-06-25,2.0
148,2020-06-26,5.0
149,2020-06-27,0.0
150,2020-06-28,4.0
151,2020-06-29,4.0
152,2020-06-30,3.0
153,2020-07-01,0.0
154,2020-07-02,0.0
155,2020-07-03,8.0
156,2020-07-04,1.0
157,2020-07-05,3.0
158,2020-07-06,9.0
159,2020-07-07,12.0
160,2020-07-08,10.0
161,2020-07-09,8.0
162,2020-07-10,5.0
163,2020-07-11,12.0
164,2020-07-12,6.0
165,2020-07-13,1.0
166,2020-07-14,7.0
167,2020-07-15,0.0
168,2020-07-16,2.0
169,2020-07-17,9.0
170,2020-07-18,12.0
171,2020-07-19,16.0
172,2020-07-20,6.0
173,2020-07-21,1.0
174,2020-07-22,15.0
175,2020-07-23,3.0
176,2020-07-24,4.0
177,2020-07-25,7.0
178,2020-07-26,7.0
179,2020-07-27,1.0
180,2020-07-28,2.0
181,2020-07-29,0.0
182,2020-07-30,4.0
183,2020-07-31,8.0
184,2020-08-01,14.0
185,2020-08-02,37.0
186,2020-08-03,9.0
187,2020-08-04,20.0
188,2020-08-05,18.0
189,2020-08-06,14.0
190,2020-08-07,26.0
191,2020-08-08,33.0
192,2020-08-09,4.0
193,2020-08-10,11.0
194,2020-08-11,35.0
195,2020-08-12,36.0
196,2020-08-13,18.0
197,2020-08-14,14.0
198,2020-08-15,10.0
199,2020-08-16,9.0
200,2020-08-17,12.0
201,2020-08-18,15.0
202,2020-08-19,7.0
203,2020-08-20,22.0
204,2020-08-21,14.0
205,2020-08-22,31.0
206,2020-08-23,19.0
207,2020-08-24,11.0
208,2020-08-25,13.0
209,2020-08-26,22.0
210,2020-08-27,21.0
211,2020-08-28,30.0
212,2020-08-29,59.0
213,2020-08-30,33.0
214,2020-08-31,11.0
215,2020-09-01,44.0
216,2020-09-02,11.0
217,2020-09-03,8.0
218,2020-09-04,18.0
219,2020-09-05,48.0
220,2020-09-06,35.0
221,2020-09-07,27.0
222,2020-09-08,34.0
223,2020-09-09,7.0
224,2020-09-10,6.0
225,2020-09-11,75.0
226,2020-09-12,41.0
227,2020-09-13,45.0
228,2020-09-14,34.0
229,2020-09-15,75.0
230,2020-09-16,35.0
231,2020-09-17,25.0
232,2020-09-18,38.0
233,2020-09-19,58.0
234,2020-09-20,24.0
235,2020-09-21,52.0
236,2020-09-22,45.0
237,2020-09-23,23.0
238,2020-09-24,20.0
239,2020-09-25,9.0
240,2020-09-26,23.0
241,2020-09-27,51.0
242,2020-09-28,42.0
243,2020-09-29,11.0
244,2020-09-30,16.0
245,2020-10-01,23.0
246,2020-10-02,17.0
247,2020-10-03,15.0
248,2020-10-04,56.0
249,2020-10-05,21.0
250,2020-10-06,34.0
251,2020-10-07,43.0
252,2020-10-08,35.0
253,2020-10-09,40.0
254,2020-10-10,38.0
255,2020-10-11,32.0
256,2020-10-12,32.0
257,2020-10-13,81.0
258,2020-10-14,12.0
259,2020-10-15,75.0
260,2020-10-16,25.0
261,2020-10-17,61.0
262,2020-10-18,33.0
263,2020-10-19,37.0
264,2020-10-20,83.0
265,2020-10-21,16.0
266,2020-10-22,35.0
267,2020-10-23,20.0
268,2020-10-24,46.0
269,2020-10-25,23.0
270,2020-10-26,25.0
271,2020-10-27,13.0
272,2020-10-28,29.0
273,2020-10-29,36.0
274,2020-10-30,16.0
275,2020-10-31,43.0
276,2020-11-01,45.0
277,2020-11-02,44.0
278,2020-11-03,43.0
279,2020-11-04,6.0
280,2020-11-05,10.0
281,2020-11-06,25.0
282,2020-11-07,27.0
283,2020-11-08,30.0
284,2020-11-09,22.0
285,2020-11-10,44.0
286,2020-11-11,20.0
287,2020-11-12,49.0
288,2020-11-13,90.0
289,2020-11-14,88.0
290,2020-11-15,30.0
291,2020-11-16,24.0
292,2020-11-17,37.0
293,2020-11-18,19.0
294,2020-11-19,13.0
295,2020-11-20,19.0
296,2020-11-21,24.0
297,2020-11-22,30.0
298,2020-11-23,25.0
299,2020-11-24,16.0
300,2020-11-25,26.0
301,2020-11-26,25.0
302,2020-11-27,23.0
303,2020-11-28,8.0
304,2020-11-29,43.0
305,2020-11-30,3.0
306,2020-12-01,49.0
307,2020-12-02,32.0
308,2020-12-03,13.0
309,2020-12-04,45.0
310,2020-12-05,109.0
311,2020-12-06,61.0
312,2020-12-07,22.0
313,2020-12-08,31.0
314,2020-12-09,68.0
315,2020-12-10,65.0
316,2020-12-11,131.0
317,2020-12-12,27.0
318,2020-12-13,51.0
319,2020-12-14,38.0
320,2020-12-15,62.0
321,2020-12-16,37.0
322,2020-12-17,91.0
323,2020-12-18,116.0
324,2020-12-19,42.0
325,2020-12-20,32.0
326,2020-12-21,32.0
327,2020-12-22,39.0
328,2020-12-23,53.0
329,2020-12-24,37.0
330,2020-12-25,46.0
331,2020-12-26,25.0
332,2020-12-27,27.0
333,2020-12-28,20.0
334,2020-12-29,12.0
335,2020-12-30,23.0
336,2020-12-31,70.0
337,2021-01-01,41.0
338,2021-01-02,42.0
339,2021-01-03,58.0
340,2021-01-04,27.0
341,2021-01-05,81.0
342,2021-01-06,31.0
343,2021-01-07,45.0
344,2021-01-08,87.0
345,2021-01-09,74.0
346,2021-01-10,55.0
347,2021-01-11,96.0
348,2021-01-12,41.0
349,2021-01-13,40.0
350,2021-01-14,54.0
351,2021-01-15,115.0
352,2021-01-16,55.0
353,2021-01-17,90.0
354,2021-01-18,144.0
355,2021-01-19,30.0
356,2021-01-20,33.0
357,2021-01-21,45.0
358,2021-01-22,67.0
359,2021-01-23,93.0
360,2021-01-24,63.0
361,2021-01-25,46.0
362,2021-01-26,64.0
363,2021-01-27,82.0
364,2021-01-28,85.0
365,2021-01-29,73.0
366,2021-01-30,100.0
367,2021-01-31,120.0
368,2021-02-01,26.0
369,2021-02-02,29.0
370,2021-02-03,27.0
371,2021-02-04,177.0
372,2021-02-05,115.0
373,2021-02-06,62.0
374,2021-02-07,44.0
375,2021-02-08,40.0
376,2021-02-09,56.0
377,2021-02-10,34.0
378,2021-02-11,34.0
379,2021-02-12,27.0
380,2021-02-13,34.0
381,2021-02-14,61.0
382,2021-02-15,69.0
383,2021-02-16,52.0
384,2021-02-17,8.0
385,2021-02-18,65.0
386,2021-02-19,47.0
387,2021-02-20,27.0
388,2021-02-21,45.0
389,2021-02-22,55.0
390,2021-02-23,41.0
391,2021-02-24,26.0
392,2021-02-25,25.0
393,2021-02-26,61.0
394,2021-02-27,182.0
395,2021-02-28,76.0
396,2021-03-01,47.0
397,2021-03-02,50.0
398,2021-03-03,5.0
399,2021-03-04,8.0
400,2021-03-05,70.0
401,2021-03-06,53.0
402,2021-03-07,27.0
403,2021-03-08,40.0
404,2021-03-09,69.0
405,2021-03-10,73.0
406,2021-03-11,141.0
407,2021-03-12,176.0
408,2021-03-13,185.0
409,2021-03-14,140.0
410,2021-03-15,121.0
411,2021-03-16,107.0
412,2021-03-17,179.0
413,2021-03-18,151.0
414,2021-03-19,138.0
415,2021-03-20,331.0
416,2021-03-21,291.0
417,2021-03-22,252.0
418,2021-03-23,143.0
419,2021-03-24,171.0
420,2021-03-25,390.0
421,2021-03-26,434.0
422,2021-03-27,332.0
423,2021-03-28,398.0
424,2021-03-29,481.0
425,2021-03-30,617.0
426,2021-03-31,405.0
427,2021-04-01,305.0
428,2021-04-02,606.0
429,2021-04-03,465.0
430,2021-04-04,520.0
431,2021-04-05,635.0
432,2021-04-06,902.0
433,2021-04-07,433.0
434,2021-04-08,563.0
435,2021-04-09,577.0
436,2021-04-10,483.0
437,2021-04-11,669.0
438,2021-04-12,560.0
439,2021-04-13,539.0
440,2021-04-14,275.0
441,2021-04-15,446.0
442,2021-04-16,426.0
443,2021-04-17,709.0
444,2021-04-18,380.0
445,2021-04-19,552.0
446,2021-04-20,719.0
447,2021-04-21,675.0
448,2021-04-22,360.0
449,2021-04-23,269.0
450,2021-04-24,634.0
451,2021-04-25,614.0
452,2021-04-26,666.0
453,2021-04-27,330.0
454,2021-04-28,377.0
455,2021-04-29,375.0
456,2021-04-30,614.0
457,2021-05-01,498.0
458,2021-05-02,491.0
459,2021-05-03,509.0
460,2021-05-04,441.0
461,2021-05-05,371.0
462,2021-05-06,322.0
463,2021-05-07,663.0
464,2021-05-08,755.0
465,2021-05-09,701.0
466,2021-05-10,336.0
467,2021-05-11,343.0
468,2021-05-12,329.0
469,2021-05-13,519.0
470,2021-05-14,454.0
471,2021-05-15,521.0
472,2021-05-16,333.0
473,2021-05-17,159.0
474,2021-05-18,229.0
475,2021-05-19,220.0
476,2021-05-20,386.0
477,2021-05-21,239.0
478,2021-05-22,135.0
479,2021-05-23,3.0
480,2021-05-24,222.0
481,2021-05-25,224.0
482,2021-05-26,250.0
483,2021-05-27,616.0
484,2021-05-28,874.0
485,2021-05-29,582.0
486,2021-05-30,555.0
487,2021-05-31,245.0
488,2021-06-01,560.0
489,2021-06-02,248.0
490,2021-06-03,398.0
491,2021-06-04,508.0
492,2021-06-05,275.0
493,2021-06-06,430.0
494,2021-06-07,419.0
495,2021-06-08,211.0
496,2021-06-09,186.0
497,2021-06-10,483.0
498,2021-06-11,306.0
499,2021-06-12,423.0
500,2021-06-13,362.0
501,2021-06-14,226.0
502,2021-06-15,278.0
503,2021-06-16,222.0
504,2021-06-17,148.0
505,2021-06-18,348.0
506,2021-06-19,325.0
507,2021-06-20,230.0
508,2021-06-21,254.0
509,2021-06-22,167.0
510,2021-06-23,136.0
511,2021-06-24,208.0
512,2021-06-25,253.0
513,2021-06-26,368.0
514,2021-06-27,280.0
515,2021-06-28,170.0
516,2021-06-29,34.0
517,2021-06-30,140.0
518,2021-07-01,221.0
519,2021-07-02,242.0
520,2021-07-03,255.0
521,2021-07-04,188.0
522,2021-07-05,199.0
523,2021-07-06,65.0
524,2021-07-07,134.0
525,2021-07-08,322.0
526,2021-07-09,158.0
527,2021-07-10,118.0
528,2021-07-11,229.0
529,2021-07-12,178.0
530,2021-07-13,90.0
531,2021-07-14,129.0
532,2021-07-15,321.0
533,2021-07-16,306.0
534,2021-07-17,186.0
535,2021-07-18,173.0
536,2021-07-19,159.0
537,2021-07-20,132.0
538,2021-07-21,164.0
539,2021-07-22,30.0
540,2021-07-23,127.0
541,2021-07-24,380.0
542,2021-07-25,146.0
543,2021-07-26,198.0
544,2021-07-27,169.0
545,2021-07-28,259.0
546,2021-07-29,193.0
547,2021-07-30,483.0
548,2021-07-31,282.0
549,2021-08-01,294.0
550,2021-08-02,313.0
551,2021-08-03,163.0
552,2021-08-04,160.0
553,2021-08-05,315.0
554,2021-08-06,314.0
555,2021-08-07,338.0
556,2021-08-08,408.0
557,2021-08-09,175.0
558,2021-08-10,250.0
559,2021-08-11,387.0
560,2021-08-12,435.0
561,2021-08-13,432.0
562,2021-08-14,374.0
563,2021-08-15,630.0
564,2021-08-16,460.0
565,2021-08-17,515.0
566,2021-08-18,351.0
567,2021-08-19,610.0
568,2021-08-20,825.0
569,2021-08-21,173.0
570,2021-08-22,346.0
571,2021-08-23,1544.0
572,2021-08-24,712.0
573,2021-08-25,422.0
574,2021-08-26,614.0
575,2021-08-27,608.0
576,2021-08-28,538.0
577,2021-08-29,819.0
578,2021-08-30,1124.0
579,2021-08-31,753.0
580,2021-09-01,564.0
581,2021-09-02,764.0
582,2021-09-03,839.0
583,2021-09-04,900.0
584,2021-09-05,858.0
585,2021-09-06,1119.0
586,2021-09-07,714.0
587,2021-09-08,665.0
588,2021-09-09,1005.0
589,2021-09-10,855.0
590,2021-09-11,631.0
591,2021-09-12,802.0
592,2021-09-13,848.0
593,2021-09-14,1065.0
594,2021-09-15,977.0
595,2021-09-16,822.0
596,2021-09-17,1211.0
597,2021-09-18,2899.0
598,2021-09-19,828.0
599,2021-09-20,1269.0
600,2021-09-21,1582.0
601,2021-09-22,1142.0
602,2021-09-23,1592.0
603,2021-09-24,1124.0
604,2021-09-25,932.0
605,2021-09-26,1018.0
606,2021-09-27,1407.0
607,2021-09-28,2052.0
608,2021-09-29,1057.0
609,2021-09-30,1405.0
610,2021-10-01,834.0
611,2021-10-02,1016.0
612,2021-10-03,1233.0
613,2021-10-04,1441.0
614,2021-10-05,1291.0
615,2021-10-06,1490.0
616,2021-10-07,1015.0
617,2021-10-08,1121.0
618,2021-10-09,1743.0
619,2021-10-10,961.0
620,2021-10-11,973.0
621,2021-10-12,483.0
622,2021-10-13,706.0
623,2021-10-14,485.0
624,2021-10-15,740.0
625,2021-10-16,929.0
626,2021-10-17,620.0
627,2021-10-18,689.0
628,2021-10-19,459.0
629,2021-10-20,384.0
630,2021-10-21,946.0
631,2021-10-22,845.0
632,2021-10-23,592.0
633,2021-10-24,646.0
634,2021-10-25,523.0
635,2021-10-26,334.0
636,2021-10-27,363.0
637,2021-10-28,302.0
638,2021-10-29,261.0
639,2021-10-30,589.0
640,2021-10-31,323.0
641,2021-11-01,402.0
642,2021-11-02,231.0
643,2021-11-03,151.0
644,2021-11-04,194.0
645,2021-11-05,192.0
646,2021-11-06,312.0
647,2021-11-07,287.0
648,2021-11-08,230.0
649,2021-11-09,36.0
650,2021-11-10,130.0
651,2021-11-11,92.0
652,2021-11-12,217.0
653,2021-11-13,148.0
654,2021-11-14,231.0
655,2021-11-15,154.0
656,2021-11-16,109.0
657,2021-11-17,65.0
658,2021-11-18,118.0
659,2021-11-19,140.0
660,2021-11-20,357.0
661,2021-11-21,213.0
662,2021-11-22,144.0
663,2021-11-23,84.0
664,2021-11-24,58.0
665,2021-11-25,47.0
666,2021-11-26,99.0
667,2021-11-27,75.0
668,2021-11-28,74.0
669,2021-11-29,71.0
670,2021-11-30,46.0
671,2021-12-01,59.0
672,2021-12-02,34.0
673,2021-12-03,41.0
674,2021-12-04,23.0
675,2021-12-05,53.0
676,2021-12-06,68.0
677,2021-12-07,25.0
678,2021-12-08,10.0
679,2021-12-09,22.0
680,2021-12-10,35.0
681,2021-12-11,22.0
682,2021-12-12,17.0
683,2021-12-13,13.0
684,2021-12-14,9.0
685,2021-12-15,5.0
686,2021-12-16,16.0
687,2021-12-17,16.0
688,2021-12-18,19.0
689,2021-12-19,17.0
690,2021-12-20,7.0
691,2021-12-21,6.0
692,2021-12-22,12.0
693,2021-12-23,9.0
694,2021-12-24,14.0
695,2021-12-25,8.0
696,2021-12-26,15.0
697,2021-12-27,5.0
698,2021-12-28,11.0
699,2021-12-29,6.0
700,2021-12-30,17.0
701,2021-12-31,20.0
702,2022-01-01,17.0
703,2022-01-02,29.0
704,2022-01-03,20.0
705,2022-01-04,52.0
706,2022-01-05,66.0
707,2022-01-06,103.0
708,2022-01-07,237.0
709,2022-01-08,399.0
710,2022-01-09,321.0
711,2022-01-10,409.0
712,2022-01-11,446.0
713,2022-01-12,347.0
714,2022-01-13,612.0
715,2022-01-14,1104.0
716,2022-01-15,984.0
717,2022-01-16,910.0
718,2022-01-17,835.0
719,2022-01-18,1187.0
720,2022-01-19,624.0
721,2022-01-20,1000.0
722,2022-01-21,1052.0
723,2022-01-22,1132.0
724,2022-01-23,936.0
725,2022-01-24,1639.0
726,2022-01-25,738.0
727,2022-01-26,810.0
728,2022-01-27,913.0
729,2022-01-28,589.0
730,2022-01-29,697.0
731,2022-01-30,569.0
732,2022-01-31,593.0
733,2022-02-01,240.0
734,2022-02-02,212.0
735,2022-02-03,403.0
736,2022-02-04,296.0
737,2022-02-05,350.0
738,2022-02-06,412.0
739,2022-02-07,353.0
740,2022-02-08,69.0
741,2022-02-09,88.0
742,2022-02-10,179.0
743,2022-02-11,168.0
744,2022-02-12,208.0
745,2022-02-13,110.0
746,2022-02-14,89.0
747,2022-02-15,81.0
748,2022-02-16,34.0
749,2022-02-17,62.0
750,2022-02-18,119.0
751,2022-02-19,83.0
752,2022-02-20,49.0
753,2022-02-21,80.0
754,2022-02-22,29.0
755,2022-02-23,32.0
756,2022-02-24,66.0
757,2022-02-25,51.0
758,2022-02-26,35.0
759,2022-02-27,28.0
760,2022-02-28,24.0
761,2022-03-01,25.0
762,2022-03-02,24.0
763,2022-03-03,17.0
764,2022-03-04,17.0
765,2022-03-05,51.0
766,2022-03-06,24.0
767,2022-03-07,19.0
768,2022-03-08,9.0
769,2022-03-09,11.0
770,2022-03-10,15.0
771,2022-03-11,11.0
772,2022-03-12,11.0
773,2022-03-13,7.0
774,2022-03-14,8.0
775,2022-03-15,10.0
776,2022-03-16,8.0
777,2022-03-17,11.0
778,2022-03-18,11.0
779,2022-03-19,13.0
780,2022-03-20,9.0
781,2022-03-21,3.0
782,2022-03-22,10.0
783,2022-03-23,10.0
784,2022-03-24,11.0
785,2022-03-25,5.0
786,2022-03-26,7.0
787,2022-03-27,8.0
788,2022-03-28,6.0
789,2022-03-29,3.0
790,2022-03-30,7.0
791,2022-03-31,3.0
792,2022-04-01,5.0
793,2022-04-02,10.0
794,2022-04-03,17.0
795,2022-04-04,5.0
796,2022-04-05,4.0
797,2022-04-06,9.0
798,2022-04-07,6.0
799,2022-04-08,9.0
800,2022-04-09,8.0
801,2022-04-10,4.0
802,2022-04-11,1.0
803,2022-04-12,1.0
804,2022-04-13,2.0
805,2022-04-14,4.0
806,2022-04-15,1.0
807,2022-04-16,2.0
808,2022-04-17,3.0
809,2022-04-18,2.0
810,2022-04-19,2.0
811,2022-04-20,10.0
812,2022-04-21,2.0
813,2022-04-22,4.0
814,2022-04-23,2.0
815,2022-04-24,1.0
816,2022-04-25,4.0
817,2022-04-26,4.0
818,2022-04-27,1.0
819,2022-04-28,3.0
820,2022-04-29,6.0
821,2022-04-30,3.0
822,2022-05-01,6.0
823,2022-05-02,6.0
824,2022-05-03,1.0
825,2022-05-04,17.0
826,2022-05-05,3.0
827,2022-05-06,3.0
828,2022-05-07,2.0
829,2022-05-08,8.0
830,2022-05-09,3.0
831,2022-05-10,4.0
832,2022-05-11,2.0
833,2022-05-12,2.0
834,2022-05-13,1.0
835,2022-05-14,0.0
836,2022-05-15,2.0
837,2022-05-16,1.0
838,2022-05-17,1.0
839,2022-05-18,0.0
840,2022-05-19,1.0
841,2022-05-20,3.0
842,2022-05-21,11.0
843,2022-05-22,6.0
844,2022-05-23,5.0
845,2022-05-24,2.0
846,2022-05-25,1.0
847,2022-05-26,6.0
848,2022-05-27,2.0
849,2022-05-28,1.0
850,2022-05-29,3.0
851,2022-05-30,2.0
852,2022-05-31,1.0
853,2022-06-01,1.0
854,2022-06-02,2.0
855,2022-06-03,5.0
856,2022-06-04,2.0
857,2022-06-05,8.0
858,2022-06-06,4.0
859,2022-06-07,4.0
860,2022-06-08,2.0
861,2022-06-09,5.0
862,2022-06-10,2.0
863,2022-06-11,2.0
864,2022-06-12,1.0
865,2022-06-13,10.0
866,2022-06-14,1.0
867,2022-06-15,4.0
868,2022-06-16,8.0
869,2022-06-17,10.0
870,2022-06-18,6.0
871,2022-06-19,8.0
872,2022-06-20,7.0
873,2022-06-21,7.0
874,2022-06-22,2.0
875,2022-06-23,13.0
876,2022-06-24,4.0
877,2022-06-25,9.0
878,2022-06-26,22.0
879,2022-06-27,8.0
880,2022-06-28,5.0
881,2022-06-29,3.0
882,2022-06-30,23.0
883,2022-07-01,9.0
884,2022-07-02,7.0
885,2022-07-03,7.0
886,2022-07-04,14.0
887,2022-07-05,7.0
888,2022-07-06,14.0
889,2022-07-07,22.0
890,2022-07-08,29.0
891,2022-07-09,16.0
892,2022-07-10,25.0
893,2022-07-11,26.0
894,2022-07-12,11.0
895,2022-07-13,11.0
896,2022-07-14,35.0
897,2022-07-15,51.0
898,2022-07-16,17.0
899,2022-07-17,90.0
900,2022-07-18,32.0
901,2022-07-19,24.0
902,2022-07-20,41.0
903,2022-07-21,105.0
904,2022-07-22,110.0
905,2022-07-23,68.0
906,2022-07-24,86.0
907,2022-07-25,86.0
908,2022-07-26,45.0
909,2022-07-27,97.0
910,2022-07-28,177.0
911,2022-07-29,100.0
912,2022-07-30,142.0
913,2022-07-31,107.0
914,2022-08-01,186.0
915,2022-08-02,127.0
916,2022-08-03,151.0
917,2022-08-04,222.0
918,2022-08-05,189.0
919,2022-08-06,202.0
920,2022-08-07,80.0
921,2022-08-08,250.0
922,2022-08-09,134.0
923,2022-08-10,149.0
924,2022-08-11,227.0
925,2022-08-12,206.0
926,2022-08-13,280.0
927,2022-08-14,197.0
928,2022-08-15,251.0
929,2022-08-16,175.0
930,2022-08-17,81.0
931,2022-08-18,175.0
932,2022-08-19,214.0
933,2022-08-20,177.0
934,2022-08-21,148.0
935,2022-08-22,199.0
936,2022-08-23,68.0
937,2022-08-24,105.0
938,2022-08-25,127.0
939,2022-08-26,128.0
940,2022-08-27,130.0
941,2022-08-28,95.0
942,2022-08-29,164.0
943,2022-08-30,57.0
944,2022-08-31,56.0
945,2022-09-01,94.0
946,2022-09-02,77.0
947,2022-09-03,97.0
948,2022-09-04,71.0
949,2022-09-05,103.0
950,2022-09-06,34.0
951,2022-09-07,62.0
952,2022-09-08,78.0
953,2022-09-09,105.0
954,2022-09-10,72.0
955,2022-09-11,33.0
956,2022-09-12,59.0
957,2022-09-13,28.0
958,2022-09-14,20.0
959,2022-09-15,38.0
960,2022-09-16,44.0
961,2022-09-17,37.0
962,2022-09-18,41.0
963,2022-09-19,26.0
964,2022-09-20,27.0
965,2022-09-21,9.0
966,2022-09-22,37.0
967,2022-09-23,37.0
968,2022-09-24,14.0
969,2022-09-25,40.0
970,2022-09-26,34.0
971,2022-09-27,15.0
972,2022-09-28,12.0
973,2022-09-29,24.0
974,2022-09-30,23.0
975,2022-10-01,35.0
976,2022-10-02,14.0
977,2022-10-03,23.0
978,2022-10-04,4.0
979,2022-10-05,8.0
980,2022-10-06,18.0
981,2022-10-07,19.0
982,2022-10-08,31.0
983,2022-10-09,13.0
984,2022-10-10,28.0
985,2022-10-11,13.0
986,2022-10-12,6.0
987,2022-10-13,20.0
988,2022-10-14,32.0
989,2022-10-15,19.0
990,2022-10-16,22.0
991,2022-10-17,29.0
992,2022-10-18,14.0
993,2022-10-19,16.0
994,2022-10-20,43.0
995,2022-10-21,51.0
996,2022-10-22,26.0
997,2022-10-23,23.0
998,2022-10-24,29.0
999,2022-10-25,20.0
1000,2022-10-26,8.0
1001,2022-10-27,45.0
1002,2022-10-28,62.0
1003,2022-10-29,33.0
1004,2022-10-30,30.0
1005,2022-10-31,28.0
1006,2022-11-01,24.0
1007,2022-11-02,21.0
1008,2022-11-03,15.0
1009,2022-11-04,21.0
1010,2022-11-05,36.0
1011,2022-11-06,22.0
1012,2022-11-07,96.0
1013,2022-11-08,37.0
1014,2022-11-09,38.0
1015,2022-11-10,62.0
1016,2022-11-11,60.0
1017,2022-11-12,56.0
1018,2022-11-13,136.0
1019,2022-11-14,76.0
1020,2022-11-15,28.0
1021,2022-11-16,38.0
1022,2022-11-17,80.0
1023,2022-11-18,95.0
1024,2022-11-19,87.0
1025,2022-11-20,52.0
1026,2022-11-21,63.0
1027,2022-11-22,21.0
1028,2022-11-23,28.0
1029,2022-11-24,27.0
1030,2022-11-25,81.0
1031,2022-11-26,103.0
1032,2022-11-27,74.0
1033,2022-11-28,50.0
1034,2022-11-29,53.0
1035,2022-11-30,40.0
1036,2022-12-01,40.0
1037,2022-12-02,124.0
1038,2022-12-03,76.0
1039,2022-12-04,58.0
1040,2022-12-05,75.0
1041,2022-12-06,44.0
1042,2022-12-07,44.0
1043,2022-12-08,111.0
1044,2022-12-09,72.0
1045,2022-12-10,78.0
1046,2022-12-11,28.0
1047,2022-12-12,83.0
1048,2022-12-13,35.0
1049,2022-12-14,45.0
1050,2022-12-15,67.0
1051,2022-12-16,49.0
1052,2022-12-17,52.0
1053,2022-12-18,31.0
1054,2022-12-19,56.0
1055,2022-12-20,25.0
1056,2022-12-21,24.0
1057,2022-12-22,44.0
1058,2022-12-23,44.0
1059,2022-12-24,38.0
1060,2022-12-25,19.0
1061,2022-12-26,27.0
1062,2022-12-27,17.0
1063,2022-12-28,7.0
1064,2022-12-29,17.0
1065,2022-12-30,16.0
1066,2022-12-31,37.0
